"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Silvia Sun",NA,NA,NA,NA,NA,NA,NA,NA,"187,992",8624,NA,"Born:
							1979-06-15,Birthplace:
							Hungary",0
"Karen Kay",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"132,333",8825,"Weight:
							126 lbs (57 kg)","Birthplace:
							London, England,Height:
							5 ft 4 in (163 cm),Weight:
							126 lbs (57 kg)",0
"Natalie Brown",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"251,447",7956,"Weight:
							121 lbs (55 kg)","Born:
							1985-07-29,Birthplace:
							Ukraine,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)",0
"Syrah Gold",NA,NA,NA,NA,NA,NA,NA,NA,"61,368",12485,NA,"",0
"Ewe Sweet",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"2,684,811",11115,"Weight:
							114 lbs (52 kg)","Born:
							1989-12-20,Birthplace:
							Czech Republic,Height:
							5 ft 3 in (160 cm),Weight:
							114 lbs (52 kg)",0
"Candy Caprice",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"984",11544,"Weight:
							108 lbs (49 kg)","Birthplace:
							United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							108 lbs (49 kg)",0
"Kylee Kross",NA,NA,NA,NA,NA,NA,NA,NA,"696,392",8803,NA,"Birthplace:
							Cuba",0
"Chloe Anderson",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"2,290",7080,NA,"Born:
							1981-09-13,Birthplace:
							Scotland,Height:
							5 ft 10 in (178 cm)",0
"Carmen Blonde",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"12,907",11114,"Weight:
							121 lbs (55 kg)","Born:
							1980-07-23,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)",0
"Holly Rydem",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,907",10569,"Weight:
							99 lbs (45 kg)","Birthplace:
							Cleveland, Ohio, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							99 lbs (45 kg),Website:
							Official Site",0
"Bella Russa",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"2,471",11161,"Weight:
							119 lbs (54 kg)","Born:
							1989-06-13,Birthplace:
							Russia,Height:
							5 ft 6 in (168 cm),Weight:
							119 lbs (54 kg)",0
"Rihana Brown",NA,NA,NA,NA,NA,NA,NA,NA,"2,314",11912,NA,"",0
"Wilde",NA,NA,NA,NA,NA,NA,NA,NA,"4,363,585",7189,NA,"",0
"Emily A",NA,NA,NA,NA,NA,NA,NA,NA,"28,540,493",9406,NA,"",0
"Melodee Bliss",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"2,583,754",8827,"Weight:
							115 lbs (52 kg)","Born:
							1979-10-19,Birthplace:
							Henderson, Nevada, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)",0
"Gabriella Banks",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"964,353",7972,"Weight:
							121 lbs (55 kg)","Born:
							1982-03-07,Birthplace:
							California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)",0
"Bibi Black",NA,NA,NA,NA,NA,NA,NA,NA,"104,493",10019,NA,"",0
"Mallory Moore",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"319,890",8178,NA,"Birthplace:
							France,Height:
							5 ft 7 in (170 cm)",0
"Holly Ryder",NA,NA,NA,NA,NA,NA,NA,NA,"1,543,681",9423,NA,"Born:
							1970-12-23",0
"Micah May",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,430,975",10004,"Weight:
							106 lbs (48 kg)","Birthplace:
							Port St Lucie, Florida, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)",0
"Lexi Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"111,288",9271,NA,"",0
"Angela Devine",NA,NA,NA,NA,NA,NA,NA,NA,"336,885",10640,NA,"",0
"Sarah Jordan",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"175,360",9852,NA,"Born:
							1982-11-30,Birthplace:
							Australia,Height:
							5 ft 6 in (168 cm)",0
"Rita Black",NA,NA,NA,NA,NA,NA,NA,NA,"51,279",10146,NA,"",0
"Gabriella Moore",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"51,641",9307,"Weight:
							130 lbs (59 kg)","Birthplace:
							Montreal, Quebec, Canada,Height:
							5 ft 6 in (168 cm),Weight:
							130 lbs (59 kg)",0
"Kiki Doll",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,015,318",11939,"Weight:
							106 lbs (48 kg)","Born:
							1968-09-09,Birthplace:
							Italy,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)",0
"Lexie Leigh",NA,NA,NA,NA,NA,NA,NA,NA,"98,752",11067,NA,"",0
"April Rain",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"18,159",8957,"Weight:
							115 lbs (52 kg)","Birthplace:
							Boston, Massachusetts, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Angel Wildfire",NA,NA,NA,NA,NA,NA,NA,NA,"7,974",13888,NA,"",0
"Tallulah",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"989,152",7373,NA,"Birthplace:
							United Kingdom,Height:
							5 ft 6 in (168 cm)",0
"Jordanna Fox",NA,NA,NA,NA,NA,NA,NA,NA,"1,574,449",9396,NA,"",0
"Estella Leon",NA,NA,NA,NA,NA,NA,NA,NA,"1,746,281",8506,NA,"",0
"Kitty Sixx",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,400,003",9480,"Weight:
							121 lbs (55 kg)","Born:
							1980-05-13,Birthplace:
							Debrecen, Hungary,Height:
							5 ft 9 in (175 cm),Weight:
							121 lbs (55 kg)",0
"Naomi Bell",NA,NA,NA,NA,NA,NA,NA,NA,"18,262",10266,NA,"Born:
							1987-07-27,Birthplace:
							Budapest, Hungary",0
"Jenny Blair",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"80,825",11104,NA,"Born:
							1981-08-10,Birthplace:
							Kalocsa, Hungary,Height:
							5 ft 2 in (157 cm)",0
"Cassie Courtland",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"3,006,646",8214,"Weight:
							99 lbs (45 kg)","Born:
							1982-12-03,Birthplace:
							Atlanta, Georgia, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)",0
"Mahogany Bliss",NA,NA,NA,NA,NA,NA,NA,NA,"2,363,464",8448,NA,"",0
"Miss Meadow",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,161,563",10375,"Weight:
							110 lbs (50 kg)","Born:
							1984-12-13,Birthplace:
							Post Falls, Idaho, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)",0
"Brandi Lace",NA,NA,NA,NA,NA,NA,NA,NA,"257,604",10483,NA,"",0
"Vicky Storm",NA,NA,NA,NA,NA,NA,NA,NA,"16,649",8561,NA,"",0
"Gotta Love Lucky",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"535",10651,"Weight:
							101 lbs (46 kg)","Birthplace:
							Rochester, New York, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							101 lbs (46 kg)",0
"Lana Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,"219,521",11286,NA,"",0
"Allison Kilgore",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"1,115,073",8019,"Weight:
							141 lbs (64 kg)","Born:
							1973-08-03,Birthplace:
							Dallas, Texas, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							141 lbs (64 kg)",0
"Isabel Dean",NA,NA,NA,NA,NA,NA,NA,NA,"1,154,960",7843,NA,"Born:
							1989-06-08,Birthplace:
							London, England, United Kingdom",0
"Jayna Woods",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"30,285",10548,"Weight:
							130 lbs (59 kg)","Born:
							1981-11-28,Birthplace:
							Simi Valley, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)",0
"Leilani Love",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,419,715",10677,"Weight:
							119 lbs (54 kg)","Born:
							1986-07-12,Birthplace:
							Maui, Hawaii, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							119 lbs (54 kg)",0
"Clara Crisp","Gender:
							Female","Jan 31, 1986","Measurements:
								--",NA,"Pornstar Profile Views:
								107","Career Status:
							Active
                        ","Interested in:
							Guys","
        2.7K        ","
        128K        ",12051,NA,"Gender:
							Female,Birthday:
							Jan 31, 1986,Age:
							32,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys,City and Country:
							Internet Land, US,Pornstar Profile Views:
								107,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                17,244,Videos Watched:
                                208,Joined:
                                1 year ago",1
"Nayara Petty",NA,NA,NA,NA,NA,NA,NA,NA,"140,326",11972,NA,"",0
"Karma Karson","Gender:
							Female","Aug 2, 1970","Measurements:
								36C-28-36","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								6,995","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        1.1K        ","
        15.3K        ",11269,"Weight:
								106 lbs (48 kg)","Gender:
							Female,Birthday:
							Aug 2, 1970,Age:
							48,Measurements:
								36C-28-36,Height:
								5 ft 4 in (163 cm),Weight:
								106 lbs (48 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Auburn,Interests and hobbies:
								Hard cocks and wet pussies, Not necessarily in that order LOL,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Las Vegas,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								6,995,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                3,032,Videos Watched:
                                4,Joined:
                                1 year ago",1
"Sylva Nemeckova",NA,NA,NA,NA,NA,NA,NA,NA,"206,492",11922,NA,"",0
"Violet DeVoe",NA,NA,NA,NA,NA,NA,NA,NA,"45,673",14124,NA,"",0
"Isis Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,"31,143",14351,NA,"",0
"Tracey Mathis",NA,NA,NA,NA,NA,NA,NA,NA,"23,420",12353,NA,"",0
"Szabina Barta",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"3,945",12678,"Weight:
							123 lbs (56 kg)","Born:
							1982-02-10,Birthplace:
							Hungary,Height:
							5 ft 7 in (170 cm),Weight:
							123 lbs (56 kg)",0
"Leyla Tender",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"75,239",13635,"Weight:
							106 lbs (48 kg)","Birthplace:
							Czech Republic,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)",0
"Dayana Borromeo",NA,NA,NA,NA,NA,NA,NA,NA,"136,255",12262,NA,"Birthplace:
							Lecco, Italy",0
"Marty Romano",NA,NA,NA,NA,NA,NA,NA,NA,"701,341",12902,NA,"Born:
							1968-06-22,Birthplace:
							United States of America",0
"Grisimone",NA,NA,NA,NA,NA,NA,NA,NA,"33,972",14758,NA,"",0
"Yoko Wong",NA,NA,NA,NA,NA,NA,NA,NA,"136,461",13372,NA,"",0
"Vivien Violet",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"6,857",13585,"Weight:
							110 lbs (50 kg)","Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)",0
"Tawni Lyons",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"118,785",12347,"Weight:
							154 lbs (70 kg)","Born:
							1972-09-10,Birthplace:
							Texas, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							154 lbs (70 kg)",0
"Alisha Bizart",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"268,241",12369,"Weight:
							130 lbs (59 kg)","Birthplace:
							Ruzomberok, Slovakia,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)",0
"Elizaveta Golubeva",NA,NA,NA,"Height:
							5 ft 11 in (180 cm)",NA,NA,NA,NA,"52,544",12267,NA,"Born:
							1987-02-24,Birthplace:
							Russia,Height:
							5 ft 11 in (180 cm)",0
"Sammura Shane",NA,NA,NA,NA,NA,NA,NA,NA,"492,001",13239,NA,"",0
"Alyze",NA,NA,NA,NA,NA,NA,NA,NA,"576,532",11284,NA,"",0
"Jazmine Jarako",NA,NA,NA,NA,NA,NA,NA,NA,"10,952",11861,NA,"",0
"Krista Kaslo",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"81,738",13172,"Weight:
							121 lbs (55 kg)","Birthplace:
							United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)",0
"Alexia Sparks",NA,NA,NA,NA,NA,NA,NA,NA,"83,761",13015,NA,"",0
"Elodie Bathory",NA,NA,NA,NA,NA,NA,NA,NA,"154,226",13507,NA,"",0
"Winnie Helenka",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"42,084",13210,"Weight:
							121 lbs (55 kg)","Born:
							1989-01-09,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)",0
"Moloko",NA,NA,NA,NA,NA,NA,NA,NA,"374,000",11405,NA,"Born:
							1986-08-07,Birthplace:
							Russia",0
"Isabella Stanza",NA,NA,NA,NA,NA,NA,NA,NA,"408,009",12477,NA,"Birthplace:
							United States of America",0
"Airyan Sinn",NA,NA,NA,NA,NA,NA,NA,NA,"65,752",14215,NA,"",0
"Simone Pryce",NA,NA,NA,NA,NA,NA,NA,NA,"18,754",14340,NA,"",0
"Juliet Sheridon",NA,NA,NA,NA,NA,NA,NA,NA,"114,551",13091,NA,"Born:
							1969-04-17,Birthplace:
							United States of America",0
"Monika Campos",NA,NA,NA,NA,NA,NA,NA,NA,"242,941",14349,NA,"",0
"Charley Ninja",NA,NA,NA,NA,NA,NA,NA,NA,"45,941",14072,NA,"",0
"Anya Apple",NA,NA,NA,NA,NA,NA,NA,NA,"312",14057,NA,"",0
"Elise Rider",NA,NA,NA,NA,NA,NA,NA,NA,"682,335",14103,NA,"",0
"Domino Aries",NA,NA,NA,NA,NA,NA,NA,NA,"88,840",13007,NA,"",0
"Marco Zanotti",NA,NA,NA,NA,NA,NA,NA,NA,"172,107",13419,NA,"",0
"Rayven Somorr",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"260,742",12574,NA,"Birthplace:
							California, United States of America,Height:
							5 ft 5 in (165 cm)",0
"Mel Carioca",NA,NA,NA,NA,NA,NA,NA,NA,"5,500",14488,NA,"",0
"Janeira Ventura",NA,NA,NA,NA,NA,NA,NA,NA,"550",13335,NA,"",0
"Eve Minax",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"44,958",12323,"Weight:
							160 lbs (73 kg)","Birthplace:
							United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							160 lbs (73 kg),Website:
							Official Site",0
"Leila Misur",NA,NA,NA,NA,NA,NA,NA,NA,"408,384",12554,NA,"",0
"Dazz",NA,NA,NA,NA,NA,NA,NA,NA,"176,464",12079,NA,"",0
"Koleta",NA,NA,NA,NA,NA,NA,NA,NA,"338,844",14233,NA,"",0
"Yasmine Pendavis",NA,NA,NA,NA,NA,NA,NA,NA,"141,533",12846,NA,"",0
"Poison Envee",NA,NA,NA,NA,NA,NA,NA,NA,"13,392",13840,NA,"",0
"Remyymonroe",NA,NA,NA,NA,NA,NA,NA,NA,"989",14190,NA,"",0
"Miss Ivy Ophelia","Gender:
							Female","Sep 12, 1918","Measurements:
								--",NA,"Pornstar Profile Views:
								84","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        954        ","
        75.3K        ",12899,NA,"Gender:
							Female,Birthday:
							Sep 12, 1918,Age:
							100,Measurements:
								--,Interests and hobbies:
								Female Domination, Comics, Video Games, Science Fiction/Horror, and dildos.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Underground, US,Turn Ons:
								Spanks. Money. Toys. Rope. Heels. Feet. Tattoos. Oil. Fancy Electronics. Food.,Pornstar Profile Views:
								84,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                8,102,Videos Watched:
                                28,Joined:
                                1 year ago",1
"Brittney Blazed","Gender:
							Female","Aug 29, 1997","Measurements:
								--",NA,"Pornstar Profile Views:
								48","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        667        ","
        9.7K        ",11499,NA,"Gender:
							Female,Birthday:
							Aug 29, 1997,Age:
							21,Measurements:
								--,Interests and hobbies:
								branding and networking my name 
Becoming a fucking star!,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Dallas/Fort Worth, US,Turn Ons:
								Beautiful women 
blondes
Big booty 
Young hot girls 
Guys who aren’t selfish 
Guys who don’t cum fast
Girls who can lick pussy good 
Clit piercings 
Tattoos
Fit bodies 
Tight fit bods 
White males,Turn Offs:
								Selfish guys 
Too rough 
Anal sex not anal play,Pornstar Profile Views:
								48,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                4,174,Videos Watched:
                                73,Joined:
                                10 months ago",1
"Lanza",NA,NA,NA,NA,NA,NA,NA,NA,"93,714",12167,NA,"",0
"Avona Dominica",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"125,280",11516,"Weight:
							117 lbs (53 kg)","Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							117 lbs (53 kg)",0
"Desiree Dupree",NA,NA,NA,NA,NA,NA,NA,NA,"12,869",12743,NA,"",0
"Romi Milan",NA,NA,NA,NA,NA,NA,NA,NA,"118,637",14556,NA,"",0
"Rave Baby","Gender:
							Female","Dec 22, 1992","Measurements:
								30B--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								415","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.7K        ","
        103K        ",10222,"Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Dec 22, 1992,Age:
							25,Measurements:
								30B--,Height:
								5 ft 2 in (157 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								Australian,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								Aussie Bush doof shenanigans, sick beats & blokes, sensual artistic submissions & shielas. Bdsm, tantric and energy healing, flow & preformance arts. Smoking & Sadism, kink/fetish modelling/fashion.
I also love ass ;),Relationship status:
							Single,Interested in:
							Guys and Girls,Pornstar Profile Views:
								415,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                6,845,Videos Watched:
                                105,Joined:
                                9 months ago",1
"Isabella Soliz",NA,NA,NA,NA,NA,NA,NA,NA,"58,447",13782,NA,"",0
"Chayse Manhattan",NA,NA,NA,NA,NA,NA,NA,NA,"3,819",12586,NA,"",0
"Izrah Indica",NA,NA,NA,NA,NA,NA,NA,NA,"18,640",12493,NA,"",0
"Lussy Kirschner",NA,NA,NA,NA,NA,NA,NA,NA,"5,219",12428,NA,"Born:
							1990-05-31,Birthplace:
							Praha, Czech Republic",0
"Pietra Raifer",NA,NA,NA,NA,NA,NA,NA,NA,"989,276",12940,NA,"",0
